"","id","interes_politica","diario_mas_lee","grupos_influencia_su_opinion","autoposicionamiento_ideologico","autoposicionamiento_partidario","eval_gestion_NK","eval_futura_situacion_pais","progresismo_conservadurismo","nivel_nacionalismo","voto_comparado","voto_anterior_presidencial_2007","voto_anterior_caba_2006","pogr_estado_propietario_empresas","pogr_estado_interventor","cons_universidades_estatales_aranceladas","progr_adopcion_parejas_gay","cons_aumentar_penas","cons_bajar_edad_imputabilidad","pogr_control_precios_estado","sexo","edad","estud","trabajo","distrito","salud","pon","R_interes_politica","R_autoposicionamiento_ideologico","R_eval_gestion_NK","R_progresismo_conservadurismo","R_nacionalismo","R_pogr_estado_propietario_empresas","R_pogr_estado_interventor","R_cons_universidades_estatales_aranceladas","R_progr_adopcion_parejas_gay","R_cons_aumentar_penas","R_cons_bajar_edad_imputabilidad","R_pogr_control_precios_estado"
"390",390,"Bastante interesado","Crónica / Diario Popular","Sus amigos","No sabe","Peronismo","Buena","Mejor que ahora","No sabe","Muy nacionalista","Ns/Nc","Cristina Kirchner","Daniel Filmus","Muy de acuerdo","Muy de acuerdo","No sabe","Algo en desacuerdo","No sabe","No sabe","Muy de acuerdo","Mujer","66 y más","Primario","Es jubilado o pensionado",1,"Prepaga",1.34369084653868,"2_Interesado","9_NS","2_Positiva","9_NS","2_Nacionalista","2_Acuerdo","2_Acuerdo","9_NS","1_Desacuerdo","9_NS","9_NS","2_Acuerdo"
"391",391,"Muy interesado","La Nación","Su pareja","Centroizquierda","Peronismo","Buena","Mejor que ahora","Algo progresista","Bastante nacionalista","Distinto que su padre","No sabe","No sabe","Bastante de acuerdo","Muy de acuerdo","Muy en desacuerdo","Muy de acuerdo","No sabe","Muy en desacuerdo","Muy de acuerdo","Mujer","30 a 49 años","Terciario/ universitario","Trabaja",1,"Prepaga",0.544356173452499,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","9_NS","1_Desacuerdo","2_Acuerdo"
"392",392,"Poco interesado","La Nación","No sabe","Centroderecha","PRO","No sabe","No sabe","Decididamente conservadora","Ns/Nc","Ns/Nc","No sabe","No sabe","No sabe","Bastante de acuerdo","Muy en desacuerdo","Muy en desacuerdo","No sabe","Algo en desacuerdo","Algo en desacuerdo","Mujer","18 a 29 años","Terciario/ universitario","Trabaja",1,"Prepaga",0.510503660171152,"1_No interesado","2_Derecha","9_NS","2_Progresista","9_NS","9_NS","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","9_NS","1_Desacuerdo","1_Desacuerdo"
"393",393,"Bastante interesado","Clarín",NA,"Centroizquierda","No sabe","Regular positiva","Peor que ahora","Algo progresista","Bastante nacionalista","Distinto que su padre","Roberto Lavagna","No sabe","Bastante de acuerdo","Bastante de acuerdo","Muy en desacuerdo","Muy de acuerdo","Algo en desacuerdo","Muy en desacuerdo","Muy en desacuerdo","Mujer","30 a 49 años","Secundario","Es ama de casa",1,"No tiene cobertura",1.59095964611357,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo"
"394",394,"No sabe","No lee diarios","No sabe","No sabe","Peronismo","Buena","Mejor que ahora","No sabe","Muy nacionalista","Ns/Nc","Cristina Kirchner","Daniel Filmus","Muy de acuerdo","Muy de acuerdo","No sabe","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Mujer","30 a 49 años","Primario","Es ama de casa",1," Obra social",2.72386452725657,"9_NS","9_NS","2_Positiva","9_NS","2_Nacionalista","2_Acuerdo","2_Acuerdo","9_NS","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo"
"395",395,"Poco interesado","Clarín",NA,"Centroizquierda","No sabe","Regular Negativa","Igual que ahora","No sabe","Ns/Nc","Ns/Nc","En blanco","No sabe","Bastante de acuerdo","No sabe","Muy en desacuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","No sabe","Mujer","30 a 49 años","Terciario/ universitario","Trabaja",1," Obra social",0.544356173452499,"1_No interesado","1_Izquierda","2_Positiva","9_NS","9_NS","2_Acuerdo","9_NS","1_Desacuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","9_NS"
"396",396,"Bastante interesado","Página 12",NA,"Izquierda","Socialismo","Buena","No sabe","Algo progresista","Bastante nacionalista","Ns/Nc","En blanco","Daniel Filmus","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Bastante de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Bastante de acuerdo","Mujer","66 y más","Terciario/ universitario","Está desocupado",1,"Prepaga",0.268532594116069,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"397",397,"Bastante interesado","Clarín","Sus compañeros de estudio","Izquierda","Otros partidos","Regular positiva","Igual que ahora","Decididamente progresista","Nada nacionalista","Distinto que su padre","En blanco","Daniel Filmus","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Bastante de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Muy de acuerdo","Mujer","18 a 29 años","Secundario","Es estudiante",1,"Prepaga",1.49202078002418,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","1_No nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"398",398,"Bastante interesado","La Nación","Su familia","Centroderecha","Otros partidos","Regular positiva","Igual que ahora","Algo progresista","Bastante nacionalista","Igual que su padre","Roberto Lavagna","Daniel Filmus","Bastante de acuerdo","Algo en desacuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Muy en desacuerdo","Hombre","66 y más","Terciario/ universitario","Trabaja",1," Obra social",0.390135930420291,"2_Interesado","2_Derecha","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo"
"399",399,"Muy interesado","La Nación",NA,"Centroizquierda","No sabe","Regular positiva","Igual que ahora","Algo progresista","Poco nacionalista","Igual que su padre","Roberto Lavagna","Daniel Filmus","Muy en desacuerdo","Bastante de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Muy en desacuerdo","Algo en desacuerdo","Muy en desacuerdo","Hombre","50 a 65años","Terciario/ universitario","Trabaja",1,"Prepaga",0.618227011084154,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","1_No nacionalista","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo"
"400",400,"Muy interesado","La Nación",NA,"Centroderecha","Peronismo","Mala","Peor que ahora","Algo progresista","Muy nacionalista","Distinto que su padre","Alberto Rodríguez Saa","Mauricio Macri","Muy en desacuerdo","Bastante de acuerdo","Muy de acuerdo","Muy en desacuerdo","Muy de acuerdo","Bastante de acuerdo","Muy en desacuerdo","Mujer","50 a 65años","Terciario/ universitario","Trabaja",1,"Prepaga",0.425528873642081,"2_Interesado","2_Derecha","2_Positiva","1_Conservador","2_Nacionalista","1_Desacuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo"
"401",401,"No sabe","La Nación",NA,"No sabe","Otros partidos","No sabe","No sabe","No sabe","Ns/Nc","Distinto que su padre","En blanco","No sabe","No sabe","No sabe","Muy en desacuerdo","No sabe","No sabe","No sabe","No sabe","Hombre","66 y más","Secundario","Es jubilado o pensionado",1," Obra social",1.14022868127134,"9_NS","9_NS","9_NS","9_NS","9_NS","9_NS","9_NS","1_Desacuerdo","9_NS","9_NS","9_NS","9_NS"
"402",402,"Bastante interesado","Clarín","Su familia","No sabe","Socialismo","Buena","Mejor que ahora","Algo conservadora","Poco nacionalista","Igual que su padre","Cristina Kirchner","Daniel Filmus","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Muy de acuerdo","Mujer","18 a 29 años","Terciario/ universitario","Está desocupado",1,"No tiene cobertura",0.510503660171152,"2_Interesado","9_NS","2_Positiva","2_Progresista","1_No nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo"
"403",403,"Nada interesado","La Nación","No sabe","No sabe","No sabe","No sabe","No sabe","No sabe","Ns/Nc","Ns/Nc","No sabe","No sabe","No sabe","No sabe","No sabe","No sabe","No sabe","No sabe","No sabe","Mujer","18 a 29 años","Terciario/ universitario","Está desocupado",1," Obra social",0.510503660171152,"1_No interesado","9_NS","9_NS","9_NS","9_NS","9_NS","9_NS","9_NS","9_NS","9_NS","9_NS","9_NS"
"404",404,"Bastante interesado","Clarín",NA,"Centroizquierda","Peronismo","Buena","Mejor que ahora","Decididamente progresista","Muy nacionalista","Distinto que su padre","En blanco","No sabe","Bastante de acuerdo","Muy de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Muy en desacuerdo","Bastante de acuerdo","Muy en desacuerdo","Hombre","50 a 65años","Terciario/ universitario","Trabaja",1,"No tiene cobertura",0.618227011084154,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo"
"405",405,"Muy interesado","Clarín","Su familia","Derecha","Radicalismo","Regular Negativa","Peor que ahora","Algo progresista","Bastante nacionalista","Igual que su padre","Otros","Daniel Filmus","Algo en desacuerdo","Bastante de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Muy de acuerdo","Bastante de acuerdo","Muy en desacuerdo","Hombre","18 a 29 años","Secundario","Está desocupado",1," Obra social",2.16767322841093,"2_Interesado","2_Derecha","2_Positiva","1_Conservador","2_Nacionalista","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo"
"406",406,"Poco interesado","La Nación","Su familia","No sabe","Radicalismo","No sabe","No sabe","Algo conservadora","Ns/Nc","Ns/Nc","No sabe","No sabe","No sabe","No sabe","Muy de acuerdo","Muy en desacuerdo","No sabe","No sabe","Muy en desacuerdo","Mujer","66 y más","Secundario","Es jubilado o pensionado",1,"Prepaga",0.784825343662865,"1_No interesado","9_NS","9_NS","2_Progresista","9_NS","9_NS","9_NS","2_Acuerdo","1_Desacuerdo","9_NS","9_NS","1_Desacuerdo"
"407",407,"Nada interesado","Clarín",NA,"Centroizquierda","Peronismo","Regular positiva","Igual que ahora","Decididamente progresista","Bastante nacionalista","Ns/Nc","En blanco","Daniel Filmus","Algo en desacuerdo","Algo en desacuerdo","Muy en desacuerdo","Muy de acuerdo","Muy de acuerdo","Algo en desacuerdo","Muy en desacuerdo","Mujer","50 a 65años","Terciario/ universitario","Está desocupado",1," Obra social",0.425528873642081,"1_No interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo"
"408",408,"Poco interesado","Perfil",NA,"No sabe","No sabe","No sabe","No sabe","No sabe","Ns/Nc","Ns/Nc","No sabe","Mauricio Macri","Muy de acuerdo","No sabe","Algo en desacuerdo","Muy en desacuerdo","Muy de acuerdo","No sabe","Muy de acuerdo","Mujer","66 y más","Terciario/ universitario","Es jubilado o pensionado",1,"Prepaga",0.268532594116069,"1_No interesado","9_NS","9_NS","9_NS","9_NS","2_Acuerdo","9_NS","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","9_NS","2_Acuerdo"
"409",409,"Nada interesado","No lee diarios","Su familia","No sabe","No sabe","Buena","Peor que ahora","Algo progresista","Nada nacionalista","Ns/Nc","No sabe","No sabe","No sabe","Muy de acuerdo","Muy en desacuerdo","Muy de acuerdo","Algo en desacuerdo","Algo en desacuerdo","Bastante de acuerdo","Hombre","30 a 49 años","Terciario/ universitario","Trabaja",1," Obra social",0.790864523947231,"1_No interesado","9_NS","2_Positiva","1_Conservador","1_No nacionalista","9_NS","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"410",410,"Muy interesado","No sabe",NA,"Centroizquierda","Peronismo","Regular positiva","Igual que ahora","Decididamente progresista","Bastante nacionalista","Igual que su padre","Cristina Kirchner","En blanco","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Bastante de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Muy de acuerdo","Hombre","50 a 65años","Terciario/ universitario","Trabaja",1," Obra social",0.618227011084154,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"411",411,"Muy interesado","La Nación","Su familia","Centroderecha","PRO","Regular Negativa","Igual que ahora","Algo conservadora","Nada nacionalista","Igual que su padre","Elisa Carrió","Mauricio Macri","Muy en desacuerdo","Bastante de acuerdo","Bastante de acuerdo","Muy en desacuerdo","Bastante de acuerdo","Algo en desacuerdo","Algo en desacuerdo","Mujer","30 a 49 años","Terciario/ universitario","Trabaja",1,"Prepaga",0.544356173452499,"2_Interesado","2_Derecha","2_Positiva","2_Progresista","1_No nacionalista","1_Desacuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo"
"412",412,"Poco interesado","No lee diarios","No sabe","No sabe","Peronismo","Buena","No sabe","No sabe","Nada nacionalista","Distinto que su padre","Cristina Kirchner","Mauricio Macri","No sabe","No sabe","Algo en desacuerdo","Algo en desacuerdo","Bastante de acuerdo","Muy de acuerdo","Bastante de acuerdo","Mujer","30 a 49 años","Primario","Trabaja",1," Obra social",2.72386452725657,"1_No interesado","9_NS","2_Positiva","9_NS","1_No nacionalista","9_NS","9_NS","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo"
"413",413,"Poco interesado","La Nación",NA,"Centroizquierda","PRO","Mala","Igual que ahora","Algo progresista","Poco nacionalista","Distinto que su padre","Elisa Carrió","Mauricio Macri","Muy en desacuerdo","Bastante de acuerdo","Muy de acuerdo","Muy en desacuerdo","Algo en desacuerdo","Algo en desacuerdo","Algo en desacuerdo","Hombre","50 a 65años","Terciario/ universitario","Trabaja",1,"Prepaga",0.618227011084154,"1_No interesado","1_Izquierda","2_Positiva","1_Conservador","1_No nacionalista","1_Desacuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo"
"414",414,"Muy interesado","La Nación","Sus compañeros de trabajo","Centroderecha","ARI","Regular Negativa","Igual que ahora","Algo progresista","Poco nacionalista","Igual que su padre","Elisa Carrió","No sabe","Muy en desacuerdo","Bastante de acuerdo","Bastante de acuerdo","Muy de acuerdo","Bastante de acuerdo","Algo en desacuerdo","Algo en desacuerdo","Hombre","18 a 29 años","Terciario/ universitario","Trabaja",1," Obra social",0.741682107899907,"2_Interesado","2_Derecha","2_Positiva","1_Conservador","1_No nacionalista","1_Desacuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo"
"415",415,"Bastante interesado","Clarín","Su familia","Izquierda","No sabe","Buena","Igual que ahora","Decididamente progresista","Bastante nacionalista","Distinto que su padre","En blanco","No sabe","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Muy de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Bastante de acuerdo","Hombre","30 a 49 años","Terciario/ universitario","Trabaja",1," Obra social",0.790864523947231,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"416",416,"Muy interesado","Clarín",NA,"Izquierda","Peronismo","Buena","Peor que ahora","Decididamente progresista","Muy nacionalista","Distinto que su padre","Cristina Kirchner","Daniel Filmus","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Muy de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Muy de acuerdo","Hombre","30 a 49 años","Secundario","Trabaja",1,"No tiene cobertura",2.31141595246858,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"417",417,"Muy interesado","Perfil","Su familia","Centroderecha","PRO","Regular positiva","Peor que ahora","Algo progresista","Nada nacionalista","Igual que su padre","Ricardo López Murphy","Mauricio Macri","Muy en desacuerdo","Algo en desacuerdo","Bastante de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Muy en desacuerdo","Muy en desacuerdo","Mujer","30 a 49 años","Terciario/ universitario","Trabaja",1," Obra social",0.544356173452499,"2_Interesado","2_Derecha","2_Positiva","1_Conservador","1_No nacionalista","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo"
"418",418,"Poco interesado","Otros","Sus amigos","Centroizquierda","Socialismo","Regular positiva","Igual que ahora","Algo progresista","Ns/Nc","Distinto que su padre","Elisa Carrió","Mauricio Macri","Algo en desacuerdo","Algo en desacuerdo","Bastante de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Mujer","30 a 49 años","Terciario/ universitario","Trabaja",1,"Prepaga",0.544356173452499,"1_No interesado","1_Izquierda","2_Positiva","1_Conservador","9_NS","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo"
"419",419,"Bastante interesado","Clarín","Su familia","No sabe","Peronismo","Buena","Mejor que ahora","Algo progresista","Bastante nacionalista","Distinto que su padre","Cristina Kirchner","Daniel Filmus","Muy de acuerdo","Muy de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Mujer","50 a 65años","Secundario","Es estudiante",1," Obra social",1.24366967665112,"2_Interesado","9_NS","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo"
"420",420,"Muy interesado","Clarín","Su pareja","Centroderecha","Peronismo","Regular positiva","Igual que ahora","Algo progresista","Muy nacionalista","Ns/Nc","Alberto Rodríguez Saa","Mauricio Macri","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Muy de acuerdo","Algo en desacuerdo","Hombre","66 y más","Secundario","Es jubilado o pensionado",1,"Prepaga",1.14022868127134,"2_Interesado","2_Derecha","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo"
"421",421,"Muy interesado","No lee diarios",NA,"Centroizquierda","Peronismo","Regular Negativa","Igual que ahora","Decididamente progresista","Poco nacionalista","Ns/Nc","Cristina Kirchner","Mauricio Macri","Algo en desacuerdo","Muy de acuerdo","Bastante de acuerdo","Muy en desacuerdo","Algo en desacuerdo","Muy de acuerdo","Muy en desacuerdo","Hombre","50 a 65años","Terciario/ universitario","Es jubilado o pensionado",1," Obra social",0.618227011084154,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","1_No nacionalista","1_Desacuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo"
"422",422,"Bastante interesado","La Nación","No sabe","Izquierda","Socialismo","Regular Negativa","Peor que ahora","Decididamente progresista","Nada nacionalista","Distinto que su padre","En blanco","Daniel Filmus","Bastante de acuerdo","Muy de acuerdo","Muy en desacuerdo","Muy de acuerdo","Muy en desacuerdo","Algo en desacuerdo","Bastante de acuerdo","Mujer","18 a 29 años","Terciario/ universitario","Trabaja",1," Obra social",0.510503660171152,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","1_No nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"423",423,"Bastante interesado","No lee diarios","Sus amigos","Centroizquierda","Radicalismo","Regular positiva","Igual que ahora","Algo progresista","Bastante nacionalista","Distinto que su padre","Elisa Carrió","Daniel Filmus","Muy de acuerdo","Bastante de acuerdo","Muy en desacuerdo","Bastante de acuerdo","Algo en desacuerdo","Algo en desacuerdo","Bastante de acuerdo","Mujer","18 a 29 años","Terciario/ universitario","Es estudiante",1," Obra social",0.510503660171152,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"424",424,"Poco interesado","Clarín","Su familia","Derecha","Radicalismo","Buena","Igual que ahora","No sabe","Bastante nacionalista","Distinto que su padre","Elisa Carrió","No sabe","No sabe","Algo en desacuerdo","Algo en desacuerdo","Bastante de acuerdo","Algo en desacuerdo","Muy en desacuerdo","Algo en desacuerdo","Mujer","18 a 29 años","Secundario","Es estudiante",1,"Prepaga",1.49202078002418,"1_No interesado","2_Derecha","2_Positiva","9_NS","2_Nacionalista","9_NS","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo"
